name_canon,date,P_mm,ET0_1d_mm,P_minus_ET0_1d_mm,P_minus_ET0_1d_mm_7d,P_minus_ET0_1d_mm_14d,P_minus_ET0_1d_mm_30d
Guasimal_03,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
Guasimal_13,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
La Divisa_01,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
Enfermeria,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
Guasimal_11,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
Guasimal_12,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
Guasimal_09,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
Guasimal_10,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
La Divisa_09_B,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
Pasto_viejo_1,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
La Divisa_09,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
La Divisa_10,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
La Divisa_11,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
Guasimal_01,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
Guasimal_15,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
La Divisa_05,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
Pasto_viejo_5,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
Pecho_de_paloma_01,2025-04-14,3.1830006729472764,5.80655038356781,-2.6235497106205337,17.974425478415053,86.85807847976686,63.50767915899103
Guasimal_z_01,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_z_03,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_z_04,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_z_05,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_z_06,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_z_07,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_z_11,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_z_12,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_z_04,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_z_6,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_z_02,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_z_08,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_z_14,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_z_01,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_z_02,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_z_06,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_z_07,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_z_08,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_z_2,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_z_3,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_z_4,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_z_7,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_z_8,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_z_03,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_02,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_04,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_05,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_06,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_07,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_08,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_14,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_02,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_04,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_06,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_07,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_08,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_2,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_3,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_4,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_6,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_7,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_8,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_03,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_03,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_13,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_01,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Enfermeria,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_11,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_12,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_09,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_10,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_09_B,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_1,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_09,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_10,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_11,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_01,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_15,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
La Divisa_05,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pasto_viejo_5,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Pecho_de_paloma_01,2025-04-15,0.0,6.207883358001709,-6.207883358001709,15.399132295088334,78.15011549537832,53.71430274031379
Guasimal_z_01,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_z_03,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_z_04,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_z_05,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_z_06,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_z_07,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_z_11,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_z_12,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_z_04,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_z_6,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_z_02,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_z_08,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_z_14,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_z_01,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_z_02,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_z_06,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_z_07,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_z_08,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_z_2,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_z_3,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_z_4,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_z_7,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_z_8,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_z_03,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_02,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_04,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_05,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_06,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_07,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_08,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_14,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_02,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_04,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_06,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_07,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_08,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_2,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_3,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_4,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_6,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_7,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_8,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_03,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_03,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_13,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_01,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Enfermeria,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_11,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_12,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_09,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_10,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_09_B,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_1,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_09,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_10,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_11,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_01,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_15,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
La Divisa_05,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pasto_viejo_5,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Pecho_de_paloma_01,2025-04-16,0.0,6.025388836860657,-6.025388836860657,-1.2137855182994495,48.34794784675945,30.97292192415758
Guasimal_z_01,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_z_03,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_z_04,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_z_05,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_z_06,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_z_07,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_z_11,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_z_12,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_z_04,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_z_6,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_z_02,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_z_08,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_z_14,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_z_01,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_z_02,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_z_06,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_z_07,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_z_08,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_z_2,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_z_3,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_z_4,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_z_7,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_z_8,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_z_03,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_02,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_04,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_05,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_06,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_07,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_08,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_14,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_02,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_04,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_06,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_07,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_08,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_2,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_3,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_4,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_6,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_7,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_8,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_03,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_03,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_13,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_01,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Enfermeria,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_11,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_12,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_09,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_10,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_09_B,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_1,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_09,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_10,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_11,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_01,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_15,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
La Divisa_05,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pasto_viejo_5,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Pecho_de_paloma_01,2025-04-17,16.70011346990412,4.2723193764686584,12.427794093435459,-17.328399538993835,46.14818085865541,37.59512130238793
Guasimal_z_01,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
Guasimal_z_03,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
Guasimal_z_04,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
Guasimal_z_05,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
Guasimal_z_06,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
Guasimal_z_07,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
Guasimal_z_11,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
Guasimal_z_12,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
La Divisa_z_04,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
Pasto_viejo_z_6,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
Guasimal_z_02,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
Guasimal_z_08,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
Guasimal_z_14,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
La Divisa_z_01,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
La Divisa_z_02,2025-04-18,16.70011346990412,4.431635141372681,12.268478328531438,-2.1374467286196626,54.41121955351396,35.930600670250975
